text1,label1,text2,label2
"Tiger body parts are used in traditional Chinese medicine.
",0,"Tiger bones are used in traditional Chinese medicines.
",1
"International gangs pay poor local Nepali people large amounts of money to kill the cats.
",0,"International gangs pay poor local Nepali large amounts of money to kill the cats.
",1
"Conservation experts believe that tiger numbers have increased because the police are controlling national parks better, and because there is now better management of tiger habitats in Nepal, where forests cover 29% of the land.
",0,"Conservation experts believe that the increase in tiger numbers is the result of better policing of national parks and better management of tiger habitats in Nepal, where forests cover 29% of the land.
",1
"But they say Nepal must do more to protect the habitat and animals that tigers eat so the big cats have enough space to move around and food to eat.
",0,"But they say Nepal needs to do more to protect the habitat and animals on which tigers feed so the big cats have enough space to roam and food to eat.
",1
"The number of tigers has increased but attacks on villagers have increased, too.
",0,"As the number of tigers has increased over the years, conflict with villagers has increased, too.
",1
"But it should also make plans to protect people from tigers, Krishna Bhurtel, a village leader, told a Nepali newspaper.
",0,"But it should also produce plans to protect people from tigers, Krishna Bhurtel, a village headman, told a Nepali newspaper.
",1
"Recently, a tiger was captured after it killed two people, including a villager who was pulled from his bed in May.
",0,"Wildlife authorities captured a tiger after it killed two people, including a villager who was pulled from his bed in May.
",1
"Chitwan National Park in central Nepal has the most adult tigers, with 120, followed by Bardiya National Park (50) and Shukla Phanta Wildlife Reserve (17).
",0,"Chitwan National Park in central Nepal has the highest number of adult tigers, with 120, followed by Bardiya National Park (50) and Shukla Phanta Wildlife Reserve (17).
",1
"Some rich Nepali have tiger heads on the walls of their living rooms.
",0,"Some wealthy Nepali have tiger heads on the walls of their living rooms.
",1
"Tiger bones are in high demand for use in traditional Chinese medicine.
",0,"Tiger bones are used in traditional Chinese medicines.
",1
"On the market square in Rjukan stands a statue of the person who created the town, a Norwegian engineer and businessman called Sam Eyde.
",0,"On the market square in Rjukan stands a statue of the towns founder, a respected Norwegian engineer and businessman called Sam Eyde.
",1
"The great man looks north across the square at the side of a mountain in front of him.
",0,"The great man looks north across the square at a mountainside in front of him.
",1
"Between the mountains, along the narrow Vestfjord valley, is the small town that Eyde built at the beginning of the last century for his factory workers.
",0,"Between the mountains, along the narrow Vestfjord valley, lies the small, but once powerful, town that Eyde built at the beginning of the last century, so the workers in his factories could live there.
",1
"Deep in its eastwest valley, with high mountains all around, Rjukan and the 3,400 people who live there are in shadow for half the year.
",0,"Deep in its eastwest valley, surrounded by high mountains, Rjukan and its 3,400 inhabitants are in shadow for half the year.
",1
"In the daytime, from late September to mid-March, the town, three hours north-west of Oslo, is not completely dark, but its certainly not bright.
",0,"During the day, from late September to mid-March, the town, three hours north-west of Oslo, is not completely dark, but its certainly not bright, either.
",1
"Now, high on the mountain opposite Eydes statue, 450 metres above the town, three large, solar-powered, computer-controlled mirrors follow the movement of the sun across the sky.
",0,"Now, high on the mountain opposite Eydes statue, 450 metres above the town, three large, solar-powered, computer-controlled mirrors slowly track the movement of the sun across the sky.
",1
"says Ingrid Sparbo  she lifts her face to the light and closes her eyes.
",0,"grins Ingrid Sparbo, lifting her face to the light and closing her eyes.
",1
"This will bring much happiness, she says.
",0,"This will bring much happiness.
",1
"Across the road, in the Nye Tider caf, sits the man who created this happiness.
",0,"Across the road, in the Nye Tider caf, sits the man who created this unexpected happiness.
",1
"Andersen had the idea for an artwork he calls the Solspeil, or Sun mirror, at the end of September one year: Every day, we took our young child for a walk, he says, and, every day, I realized we had to go a little further down the valley to find the sun.
",0,"The idea of an artwork Andersen called the Solspeil, or Sun mirror, came to him at the end of one September: Every day, we would take our young child for a walk, he says, and, every day, I realized we were having to go a little further down the valley to find the sun.
",1
"In the months between September and March, Andersen says: We would look up and see blue sky above, and the sun high on the mountain, but the only way we could get to it was to go out of town.
",0,"In the months between September and March, Andersen says, Wed look up and see blue sky above, and the sun high on the mountain slopes, but the only way we could get to it was to go out of town.
",1
"Twelve years after he first dreamed of his Solspeil, a German company that specializes in CSP  concentrated solar power  brought in, by helicopter, the three 17-square-metre glass mirrors that are now high above the market square in Rjukan.
",0,"Twelve years after he first dreamed of his Solspeil, a German company specializing in CSP  concentrated solar power  brought in, by helicopter, the three 17-sq-m glass mirrors that now stand high above the market square in Rjukan.
",1
"Like many others, he felt they needed the money for other things  for extra carers to look after Rjukans old people, perhaps, or better schools, cycle paths and roads.
",0,"Like many others, he felt that the money should have been spent on other things  on extra carers to look after Rjukans old people, perhaps, or improved school facilities, cycle paths and roads.
",1
"And I still dont know about the maintenance costs, he says.
",0,"And I still dont know about the continued maintenance costs, he says.
",1
"But ... well, it feels nice, standing here.
",0,"But ... well, it does feel nice, standing here.
",1
"In his office with a view of the square, Rjukans young mayor, Steinar Bergsland, is less interested in the cost and more interested in the benefits the mirrors might bring to the town.
",0,"In his office overlooking the square, Rjukans young mayor, Steinar Bergsland, is interested not so much in the cost but in the benefits the mirrors might bring to the town.
",1
"And, says Bergsland, just look out of the window.
",0,"And, he says, just look out of the window.
",1
"Barack Obama flew back to Washington and his desk in the Oval Office on Wednesday, hours after he gave an election victory speech in Chicago.
",0,"Barack Obama flew back to Washington and his desk in the Oval Office on Wednesday, hours after delivering an election victory speech in Chicago in which he asked the country to unite behind him.
",1
"Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, think that everyone needs to work together to solve the economic crisis.
",0,"Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, spoke about a need to work together to resolve the economic crisis.
",1
"But it could become one of the biggest fights ever between the White House and Congress during Obamas presidency.
",0,"But it could become one of the biggest battles yet between the White House and Congress under Obamas presidency.
",1
"Obama easily beat his Republican opponent Mitt Romney (Obama kept lots of swing states), but the election showed again how divided America is.
",0,"While Obama easily beat his Republican opponent Mitt Romney, holding swing state after swing state, the election showed again how divided America remains.
",1
"Boehner talked about the need for both parties to find common ground and take steps together to help our economy grow and create jobs, which is critical to solving our debt.
",0,"He talked about the need for both parties to find common ground and take steps together to help our economy grow and create jobs, which is critical to solving our debt.
",1
"Reid said: I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House.
",0,"Reid, also sounded conciliatory, saying: I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House.
",1
"Obama told the happy crowd of supporters: Tonight in this election, you, the American people, reminded us that while our road has been hard, while our journey has been long, we have picked ourselves up, we have fought our way back.
",0,"Obama told the ecstatic crowd of supporters: Tonight in this election, you, the American people, reminded us that while our road has been hard, while our journey has been long, we have picked ourselves up, we have fought our way back.
",1
"In a speech that lasted more than 25 minutes, Obama said thank you to his wife, Michelle, and his daughters, Malia and Sasha  and also to his Vice-President, Joe Biden.
",0,"In a speech that lasted more than 25 minutes, Obama paid emotional tribute to his wife, Michelle, and his daughters, Malia and Sasha  as well as to his Vice-President, Joe Biden.
",1
"We remain more than a collection of red states and blue states.
",0,"We are greater than the sum of our individual ambitions, and we remain more than a collection of red states and blue states.
",1
"The top countries are what you would expect, but Scandinavian countries were not rich when they introduced pensions for everyone.
",0,"The top-ranked countries are what you would expect, but Scandinavian countries were not wealthy when they introduced pensions for everyone.
",1
"More than two-thirds of older people live in poor countries; by 2050, this proportion will probably be about four-fifths.
",0,"More than two-thirds of older people live in poor countries; by 2050, this proportion is expected to be about four-fifths.
",1
"The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the problem of ageing so that they can give enough support to their populations.
",0,"The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the question of ageing if they are to provide enough support to their populations.
",1
"There are also differences between men and women in ageing populations  women generally live longer than men.
",0,"There are gender differences among ageing populations, with women generally living longer than men.
",1
"However, population ageing does not always mean more health care spending, according to the report, which shows the importance of long-term investments in education and health care for older people.
",0,"However, population ageing does not always lead to significantly higher health care spending, according to the report, which highlights the importance of long-term investments in education and health care for older people.
",1
"Bolivia, ranked 46, is one of the poorest countries but it has introduced good policies for older people  a national plan on ageing, free health care and a pension for everyone.
",0,"Bolivia, ranked 46, despite being one of the poorest countries, has introduced good policies for older people, with a national plan on ageing, free health care and a noncontributory pension for everyone.
",1
"Chile and Costa Rica introduced good basic health care many years ago and this has helped the ageing populations of those countries.
",0,"Good basic health care introduced decades ago in Chile and Costa Rica has helped the ageing populations of those countries.
",1
"In the Philippines, the educational reforms introduced after independence in 1946 have helped older people  elementary and high school education became compulsory.
",0,"In the Philippines, older people have benefited from the educational reforms introduced after independence in 1946, which made elementary and high school education compulsory.
",1
"The same is true for Armenia, which, like other countries of the ex-Soviet Union, had a strong education system.
",0,"The same is true for Armenia, which, like other countries of the former Soviet Union, benefited from a strong education system.
",1
"South Korea is a surprisingly low 67 in the ageing study, partly because it introduced a pension only recently.
",0,"South Korea came a surprisingly low 67 on the ageing index, partly because it introduced a pension only recently.
",1
"This is a very big day for Wales and, most importantly, for the 226 people in Wales who are waiting for an organ transplant, said the Welsh Health Minister, Mark Drakeford.
",0,"This is a huge day for Wales and, most importantly, for the 226 people in Wales waiting for an organ transplant, said the Welsh Health Minister, Mark Drakeford.
",1
"We have shown we are ready to take action to increase organ donation and to give hope to those people who wait every week for a transplant.
",0,"As a society, we have shown we are prepared to take action to increase organ donation and to provide hope to those people waiting every week for a transplant.
",1
"When family members know that organ donation is what the dead person wanted, they usually agree to the donation.
",0,"When family members know that organ donation is what the deceased wanted, they usually agree to the donation.
",1
"The new law will make clearer peoples wishes about organ donation and so it will increase the number of donations.
",0,"The new law will work by making clearer peoples wishes around the issue of organ donation and it will increase the rate of consent to donation.
",1
"Relatives will have a clear right of objection, which will give them the chance to show that their relative did not want to be an organ donor.
",0,"Relatives will have a clear right of objection, giving them the chance to show that the deceased would not have wanted to be an organ donor.
",1
"Big efforts have been made in recent years to increase the number of those who carry an organ donation card, with a lot of success.
",0,"Big efforts have been made in recent years to increase the number of those who carry an organ donation card, with a good deal of success.
",1
"But the increase in numbers of organs is still not enough.
",0,"But the increase in numbers of organs that are donated is still not enough.
",1
"Members of the Muslim Council of Wales and the South Wales Jewish Representative Council are not happy, while the Archbishop of Wales, Barry Morgan, said that donation ought to be a gift of love, of generosity.
",0,"Members of the Muslim Council of Wales and the South Wales Jewish Representative Council have expressed worries, while the Archbishop of Wales, Barry Morgan, said that donation ought to be a gift of love, of generosity.
",1
"From 28 February 2013, at 20.00 hours, he told a gathering of cardinals in the Vatican, the see of Rome, the see of Saint Peter, will be vacant and there will be an election for a new Pope.
",0,"From 28 February 2013, at 20.00 hours, he told a group of cardinals in the Vatican, the see of Rome, the see of Saint Peter, will be vacant and a new pope will have to be elected.
",1
"One of the cardinals at the gathering was a Mexican cardinal, Monsignor Oscar Sanchz Barba, from Guadalajara.
",0,"Among those present was a Mexican cardinal, Monsignor Oscar Sanchz Barba, from Guadalajara.
",1
"Also, there were no dates in his calendar of events he had to attend.
",0,"What is more, there were no dates in his calendar of events he personally had to attend.
",1
"Thavis agreed: What I find particularly courageous is that he is going now, when he is not sick; and that hes leaving because hes tired and not because hes ill.
",0,"Thavis agreed: What I find particularly courageous is that he is prepared to say now, when he is not sick, that he is going; and that hes doing it because hes tired and not because hes particularly ill.
",1
"Does the Pope know more about his state of health than the Vatican has so far made public?
",0,"Does he know more about his state of health than the Vatican has so far made public?
",1
"He said that the position of Pope needed both strength of mind and strength of body, and in the last few months he felt that he was slowly losing that strength.
",0,"He said that the position of pope required both strength of mind and strength of body, and in the last few months he felt that strength was gradually decreasing.
",1
"There will no doubt be other theories in future days and weeks, just as there were following the death of Pope John Paul I in 1978, 33 days after his election.
",0,"There will no doubt be other theories in the days and weeks ahead, just as there were following the death of Pope John Paul I in 1978, 33 days after his election.
",1
"If youre Gods chosen person, how do you choose not be chosen?
",0,"If youre Gods chosen one, how do you choose not be chosen?
",1
"It is a question many Catholics will be asking their priests in future weeks. 
",0,"It is a question many Catholics will be asking their priests in the weeks ahead. 
",1
"Prince Harry has left Afghanistan at the end of a four-month tour.
",0,"Prince Harry has flown out of Afghanistan at the end of a four-month tour.
",1
"He also talked about his feelings for some parts of the media and described how his father constantly told him to behave more like a member of the royal family.
",0,"He also told of his disdain for and distrust of some sections of the media and described how his father constantly reminded him to behave more like a member of the royal family.
",1
"In another interview, he criticized the media, especially the Sun, the Daily Mail and the Daily Telegraph.
",0,"In another interview, he criticized the media, especially the Sun, the Daily Mail and the Daily Telegraph, three of the royal familys strongest supporters.
",1
"He said he was very annoyed by articles that compare his role as an Apache co-pilot gunner to Spitfire crews during the second world war.
",0,"He said he was particularly annoyed by articles comparing his role as an Apache co-pilot gunner to Spitfire crews during the second world war.
",1
"When he was asked if he felt more comfortable being Captain Wales than Prince Harry, his reply was revealing.
",0,"When he was asked whether he felt more comfortable being Captain Wales than Prince Harry, his reply was one of the most revealing he has given about his relationship with Prince Charles.
",1
"Before he went to Afghanistan, the prince was photographed naked in Las Vegas at a private party.
",0,"Shortly before he went to Afghanistan, the prince was photographed naked in Las Vegas during a private party.
",1
"The researchers say their latest work could make it possible to connect many brains to share information.
",0,"They say their latest work could make it possible for multiple brains to be connected to share information.
",1
"These experiments showed that we have created a direct communication connection between brains, Nicolelis said.
",0,"These experiments showed that we have established a sophisticated, direct communication connection between brains, Nicolelis said.
",1
"We are creating an organic computer.
",0,"Basically, we are creating what I call an organic computer.
",1
"When they did the task correctly, they got some water.
",0,"When they did the task correctly, they got a drink of water.
",1
"In tests, the second rat responded correctly to the first rats brain signals and pressed the lever 70% of the time.
",0,"In tests, the second rat responded correctly to the imported brain signals and pressed the lever 70% of the time.
",1
"In further experiments, the rats worked together on a task where they had to tell the difference between narrow and wide openings using their whiskers.
",0,"In further experiments, the rats collaborated on a task that required them to tell the difference between narrow and wide openings using their whiskers.
",1
"In the final test, the scientists connected rats on different continents and used the internet to send their brain activity.
",0,"In the final test, the scientists connected rats on different continents and used the internet to send their brain activity back and forth.
",1
"This tells us that we could create a network of animal brains, with the animals in many different locations.
",0,"This tells us that we could create a workable network of animal brains distributed in many different locations.
",1
"We do not know what might happen when animals begin interacting as part of a brain-net, he said.
",0,"We cannot even predict what might happen when animals begin interacting as part of a brain-net, he said.
",1
"In theory, you could imagine that a combination of brains could find solutions that individual brains cannot find alone.
",0,"In theory, you could imagine that a combination of brains could find solutions that individual brains cannot achieve by themselves.
",1
"Anders Sandberg, of Oxford University, said the work was very important in helping to understand how brains process information.
",0,"Anders Sandberg, who studies the ethics of neurotechnologies at Oxford University, said the work was very important in helping to understand how brains encode information.
",1
"But the possible future uses of the technology are much wider, said Sandberg.
",0,"But the potential future uses of the technology are much wider, said Sandberg.
",1
"Theres a big difference between sharing information through the senses and being able to plan.
",0,"Theres a big difference between sharing sensory information and being able to plan.
",1
"We know very little about how people process thoughts and how they could be sent to another persons brain, so that will not happen any time soon.
",0,"Very little is known about how people encode thoughts and how they might be sent to another persons brain  so that will not happen any time soon.
",1
"Work has started on designing a new tomb in Leicester Cathedral, only 100 yards from the excavation site.
",0,"Work has started on designing a new tomb in Leicester Cathedral, only 100 yards from the excavation site, and a ceremony will be held to lay him into his new grave there, probably next year.
",1
"Leicesters Museums Service is working on plans for a new visitor centre in an old school building next to the site.
",0,"Leicesters Museums Service is working on plans for a new visitor centre in an old school building overlooking the site.
",1
"Richard died at the Battle of Bosworth on 22 August 1485, the last English king to die in battle.
",0,"Richard died at Bosworth on 22 August 1485, the last English king to die in battle, and, for the first time, the researchers revealed how.
",1
"The axe probably went several centimetres into his brain and, experts say, he would have been unconscious at once and dead very soon.
",0,"The blade probably went several centimetres into his brain and, experts say, he was certainly unconscious at once and dead almost as soon.
",1
"The injury confirms the story that he died in the middle of the battle without his horse.
",0,"The injury confirms the story that he died in the middle of the battle and without his horse  as in his cry in Shakespeares play: A horse!
",1
"It was Mathew Morris who first found the body, in the first hour of the first day of the excavation.
",0,"It was Mathew Morris who first uncovered the body, in the first hour of the first day of the excavation.
",1
"At first, he did not believe it was the king.
",0,"He did not believe he had found the king.
",1
"Ten days later, on 5 September, when more excavation proved Morris had found the right place, he returned with Lin Foxhall, head of the archaeology department, to excavate the body.
",0,"Ten days later, on 5 September, when further excavation proved Morris had hit the crucial spot, he returned with Lin Foxhall, head of the archaeology department, to excavate the body.
",1
"We did it the usual way, lifting the arms, legs and skull first, and then we lifted the torso  so it was only when we finally saw the twisted spine that I thought: My word, I think weve found him.
",0,"We did it the usual way, lifting the arms, legs and skull first, and proceeding gradually towards the torso  so it was only when we finally saw the twisted spine that I thought: My word, I think weve got him.
",1
"For Philippa Langley of the Richard III Society, Richard was the true king, the last king of the north, a worthy and brave leader who was a victim of Shakespeares negative propaganda.
",0,"For Philippa Langley of the Richard III Society, Richard was the true king, the last king of the north, a brave leader who became a victim of some of the most brilliant propaganda in history, in the hands of Shakespeare.
",1
"Kensington Palace announced at 8.30pm that the baby was born at 4.24pm at St Marys Hospital, Paddington, West London.
",0,"Kensington Palace announced at 8.30pm that the baby was born at 4.24pm in the exclusive Lindo Wing at St Marys Hospital, Paddington, West London.
",1
"The Queen, the Duke of Edinburgh, the Prince of Wales, the Duchess of Cornwall, Prince Harry and members of both families were delighted with the news that Her Royal Highness and her child were both doing well.
",0,"The Queen, the Duke of Edinburgh, the Prince of Wales, the Duchess of Cornwall, Prince Harry and members of both families were informed and were delighted with the news that Her Royal Highness and her child were both doing well.
",1
"Prince Charles said: Both my wife and I are overjoyed at the arrival of my first grandchild.
",0,"In a statement, Prince Charles said: Both my wife and I are overjoyed at the arrival of my first grandchild.
",1
"Following tradition, a formal notice was put on an easel  the same easel that was used to announce Prince Williams birth in 1982  in front of Buckingham Palace just before 9pm.
",0,"Following tradition, a formal notice was posted on an easel  the same used to announce Prince Williams birth in 1982  in the forecourt of Buckingham Palace shortly before 9pm.
",1
"Minutes later, as crowds of people outside cheered, Its a boy, the formal medical bulletin was taken from the hospital to Buckingham Palace.
",0,"Minutes later, as crowds of wellwishers outside cheered, Its a boy, the formal medical bulletin was taken from the hospital to Buckingham Palace under police escort.
",1
"Speaking outside 10 Downing Street, British Prime Minister, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people are celebrating and wishing the royal couple well.
",0,"Speaking outside 10 Downing Street, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people will be celebrating and wishing the royal couple well.
",1
"It has been a remarkable few years for our royal family  a royal wedding, that extraordinary and magnificent jubilee and now this royal birth.
",0,"It has been a remarkable few years for our royal family: a royal wedding that captured peoples hearts, that extraordinary and magnificent jubilee and now this royal birth  all from a family that has given this nation so much incredible service.
",1
"Felix Baumgartner stood at the edge of space above New Mexico and paused for a moment.
",0,"Felix Baumgartner stood at the edge of space above New Mexico and paused slightly.
",1
"Ten frightening minutes later, the Austrian landed back on Earth.
",0,"Ten terrifying minutes later, the Austrian landed back on Earth.
",1
"Without the suit, a mans blood would boil and his lungs would explode.
",0,"Without it, his blood would have boiled and his lungs might have exploded.
",1
"The jump was on a sunny morning in good weather.
",0,"The jump happened on a sunny morning in good weather.
",1
"Baumgartner went up into clear skies in an enormous balloon  it was 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.
",0,"Baumgartner was carried up into clear skies by a gigantic balloon  it measured 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.
",1
"At the correct height, Baumgartner went through a checklist of 40 things with his helper Joe Kittinger.
",0,"As he reached the correct height, Baumgartner went through a checklist of 40 things with his mentor Joe Kittinger.
",1
"But they decided to continue, and a record 8 million people watched live on YouTube.
",0,"But they decided to go ahead, watched by a record 8 million people live on YouTube.
",1
"He has parachuted off buildings and mountains and once into a 600 foot deep cave.
",0,"The former paratrooper has parachuted off buildings and mountains and once into a 600 foot deep cave.
",1
"He did two practice free-falls to prepare for this jump  one from 71,000 feet and a second from 97,000 feet.
",0,"He had already done two practice free-falls in preparation for this jump  one from 71,000 feet and a second from 97,000 feet.
",1
"Kittinger jumped from a balloon 19 miles above the Earth in 1960 and gave advice to Baumgartner during the ascent.
",0,"Kittinger jumped from a balloon 19 miles above the planet in 1960 and gave advice to Baumgartner during the ascent.
",1
"Id like to sit in the same place in the next four years as Joe Kittinger.
",0,"Id like to be sitting in the same spot in the next four years as Joe Kittinger.
",1
"If there is a young guy who wants to break my record, I want to give him advice.
",0,"There is a young guy asking me for advice because he wants to break my record.
",1
"He added: The most beautiful moment was when I was standing on the landing area and Mike Todd [the man who dressed Baumgartner in his suit] came and he had a smile on his face like a little kid.
",0,"He added: The most beautiful moment was when I was standing on the landing area and Mike Todd [the life support engineer who dressed Baumgartner in his suit] appeared and he had a smile on his face like a little kid.
",1
"He has promised to settle down with his girlfriend, and fly helicopters on rescue missions in the US and Austria.         
",0,"He has promised to settle down and enjoy life with his girlfriend, Nicole Oetl, flying helicopters on rescue missions in the US and Austria.   
",1
"Valdevaqueros beach is very different from the beaches of Torremolinos and Marbella, which are full of hotels and concrete, but earlier in 2012 the local council in Tarifa said yes to plans to build a tourist complex next to the beach.
",0,"For years it has been very different from the concrete-lined beaches of Torremolinos and Marbella along the coast, but earlier in 2012 the local council in Tarifa said yes to plans to build a tourist complex next to the beach.
",1
"There is a law to stop more ugly developments like those that spoilt a lot of Spains beaches in the 1960s and 1970s.
",0,"There is a law that was designed to stop more ugly developments like those that spoilt a lot of Spains beaches when mass tourism first arrived in the 1960s and 1970s.
",1
"It is where Africa and Europe meet, where the Mediterranean Sea meets the Atlantic.
",0,"At the southernmost point of Spain, Tarifa is where Africa and Europe meet, where the Mediterranean Sea meets the Atlantic.
",1
"Hours after the Tarifa council voted for the project, a campaign started to save the beach.
",0,"The campaign to save the beach was launched hours after the Tarifa council voted for the project.
",1
"The campaign has a Facebook page and is supported by groups including Greenpeace and the World Wide Fund for Nature.
",0,"The campaign has a Facebook page and is supported by groups including Greenpeace, the World Wide Fund for Nature and the Spanish branch of conservation network Birdlife.
",1
"The Andalusian College of Geographers is also against the project  they say that the complex would disturb two wildlife conservation areas and cross the border of a national park.
",0,"Also joining the opposition to the project is the Andalusian College of Geographers, which says that the site would disturb two wildlife conservation areas and cross the border of a national park.
",1
"We agree with the complex if it creates jobs in the town, said Cristbal Lobato, who has worked at the same beach bar in Tarifa for 30 years.
",0,"We agree with the complex as long as it creates jobs in the town, but we are against it if it only benefits a few, said Cristbal Lobato, who has worked at the same beachside bar in Tarifa for 30 years.
",1
"If they put it in the centre of Tarifa, where there is space, then tourists could visit shops, bars and restaurants.
",0,"If they put it in the centre of Tarifa, where there is space, then clients could visit shops, tapas bars and restaurants.
",1
"They asked why the company paid no corporation tax in the UK during the past three years.
",0,"They asked why the company paid no corporation tax in the UK during the past three years, despite the companys profitable business in Britain.
",1
"Greene said the government could easily collect billions of pounds that could help pay for important services, if they were stricter when they collect taxes.
",0,"Greene said the government could easily collect billions that could help pay for necessary services if they were stricter on tax avoidance.
",1
"Uncut campaigner Anna Walker said Weve chosen to highlight the impact of the cuts on women.
",0,"Uncut campaigner Anna Walker said Weve chosen to really highlight the impact of the cuts on women.
",1
"So were going to focus on changing Starbucks into the services that the government are cutting, for example refuges and crches.
",0,"So were going to focus on transforming Starbucks into those services that the government are cutting, such as refuges and crches.
",1
"Starbucks is a really great target because it is on every high street in the country so people can take action in their local areas, she said.
",0,"Starbucks is a really great target because it is on every high street across the country and thats what UK Uncut finds really important: people can take action in their local areas, she said.
",1
"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.
",0,"The group Chief Executive, Howard Schultz, has said in a statement: Starbucks has always paid taxes in the UK.
",1
"Over the last three years alone, our company has paid more than 160 million in various taxes, including national insurance*, VAT and business rates.
",0,"Over the last three years alone, our company has paid more than 160m in various taxes, including National Insurance*, VAT and business rates.
",1
"A spokeswoman for Starbucks said: Tax law can be extremely complex, but Starbucks respects tax laws and accounting rules.
",0,"A spokeswoman for Starbucks said: While the subject of tax law can be extremely complex, Starbucks respects and obeys tax laws and accounting rules in each of the 61 countries where we do business, including the UK.
",1
"Starbucks spends hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches, and on store design and improvements.
",0,"We spend hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches, and on store design and renovations.
",1
"The Chief Medical Officer for England compared the problem of antibiotic resistance to the risks of international terrorism.
",0,"The Chief Medical Officer for England has compared the problem of antibiotic resistance to the risks of international terrorism.
",1
"About 30% of all deaths were in children under the age of five, mostly because of infectious disease.
",0,"Around a third of all deaths were in children under the age of five, mostly because of infectious disease.
",1
"But a child born in Britain today has more than a 25% chance of reaching their 100th birthday.
",0,"However, a child born in Britain today has more than a one in four chance of reaching their 100th birthday.
",1
"But they cannot kill strong bacteria that have begun to learn how to survive antibiotic drugs.
",0,"But they leave behind strong bacteria that have begun to learn how to survive antibiotic drugs.
",1
"But antibiotic resistant bacteria became more and more common.
",0,"These were supposed to be our defence, but antibiotic resistant bacteria became more and more common; bacteria with new kinds of resistance became more common too.
",1
"We found Vancomycin Resistant Staphylococcus Aureus (VRSA) in our hospitals.
",0,"Vancomycin Resistant Staphylococcus Aureus (VRSA) appeared in our hospitals.
",1
"Antibiotics have become drugs that are expensive to develop, that are only used in short courses and that quickly stop working because of bacterial resistance.
",0,"Antibiotics have become drugs that are expensive to develop, that are only used in short courses and that quickly become ineffective due to the changes in bacterial resistance.
",1
"There needs to be change in the way doctors give antibiotics and we need to use fewer antibiotics in farming.
",0,"There needs to be change in the way doctors prescribe antibiotics and fewer antibiotics used in farming and agriculture.
",1
"But are the countrys prisons too soft?
",0,"But are the countrys prisons a soft option?
",1
"The head of Swedens prison and probation service, Nils Oberg, said in November 2013 that four Swedish prisons will close because of an out of the ordinary drop in the number of prisoner.
",0,"The head of Swedens prison and probation service, Nils Oberg, said in November 2013 that four Swedish prisons will close due to an out of the ordinary fall in prisoner numbers.
",1
"There has been no fall in crime rates, but, between 2011 and 2012, there was a 6% drop in the number of people in Swedens prisons, now a little over 4,500.
",0,"Although there has been no fall in crime rates, between 2011 and 2012 there was a 6% fall in Swedens prisoner population, now a little over 4,500.
",1
"We certainly hope that the efforts we put into rehabilitation and into stopping criminals from reoffending has made a difference, he said.
",0,"We certainly hope that the efforts we put into rehabilitation and preventing criminals from reoffending has made a difference, he said.
",1
"The modern prison service in Sweden is very different from when I joined as a young prison officer in 1978, says Kenneth Gustafsson, governor of Kumla Prison, Swedens most secure jail.
",0,"The modern prison service in Sweden is very different from when I joined as a young prison officer in 1978, says Kenneth Gustafsson, governor of Kumla Prison, Swedens most secure jail, 130 miles west of Stockholm.
",1
"Sweden was the first country in Europe to introduce the electronic tagging of criminals and it continues to keep prison sentences short when possible by using community-based punishments.
",0,"Sweden was the first country in Europe to introduce the electronic tagging of convicted criminals and continues to keep prison sentences short wherever possible by using community-based measures.
",1
"The reoffending rate in Sweden is between 30 and 40%  to compare that with another European country, the number is around half that of the UK.
",0,"The overall reoffending rate in Sweden is between 30 and 40% over three years  to compare that with another European country, the number is around half that of the UK.
",1
"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.
",0,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that the age of criminal responsibility is 15.
",1
"Also, in Sweden, no young person under the age of 21 can be sentenced to life  this is not the same in many other countries  and they try to keep young offenders out of prison.
",0,"In Sweden, no young person under the age of 21 can be sentenced to life  this is not the case in many other countries  and they try to keep young offenders out of prison.
",1
"One reason for the drop in prison numbers might be the amount of post-prison support available in Sweden.
",0,"One strong reason for the fall in prison numbers might be the amount of post-prison support available in Sweden.
",1
"A government-run probation service gives treatment programmes to offenders with drug, alcohol or violence problems.
",0,"A government-run probation service supervises people on probation and provides treatment programmes for offenders with drug, alcohol or violence problems.
",1
